dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789496165,1,-119.201848,50.764943,0.000000,4.748652,27.431062,109.980988,1,0,360.961272
1789496169,1,-119.200687,50.765606,0.000000,4.748652,27.566001,110.231690,1,0,361.565151
1789496174,1,-119.199075,50.766300,0.000000,4.748652,27.469426,137.469776,1,0,361.454659
1789496178,1,-119.197759,50.766830,0.000000,4.748652,27.444041,109.994009,1,0,362.110424
1789496182,1,-119.196416,50.767323,0.000000,4.748652,27.368437,109.488105,1,0,364.011897
1789496186,1,-119.195074,50.767815,0.000000,4.748652,27.458835,109.371358,1,0,365.944943
1789496191,1,-119.193502,50.768550,0.000000,4.748652,27.597510,137.790837,1,0,366.990635
1789496195,1,-119.192123,50.769011,0.000000,4.748652,27.454461,109.979938,1,0,366.610768
1789496199,1,-119.190730,50.769459,0.000000,4.748652,27.525571,110.192988,1,0,365.916243
1789496203,1,-119.189343,50.769909,0.000000,4.748652,27.484519,109.916778,1,0,365.946482
1789496207,1,-119.187981,50.770392,0.000000,4.748652,27.531682,110.093991,1,0,365.662857
1789496212,1,-119.186306,50.771025,0.000000,4.748652,27.535217,137.564464,1,0,364.463604
1789496216,1,-119.185023,50.771589,0.000000,4.748652,27.475478,110.137382,1,0,363.233054
1789496220,1,-119.183802,50.772206,0.000000,4.748652,27.540232,110.146226,1,0,362.139810
1789496225,1,-119.182308,50.772996,0.000000,4.748652,27.259517,137.237145,1,0,362.110335
1789496229,1,-119.181120,50.773627,0.000000,4.748652,27.368838,109.321617,1,0,362.821644
1789496233,1,-119.179924,50.774258,0.000000,4.748652,27.425786,109.754852,1,0,363.522938
1789496238,1,-119.178534,50.775122,0.000000,4.748652,27.553871,137.309480,1,0,364.120309
1789496242,1,-119.177511,50.775866,0.000000,4.748652,27.402381,109.812556,1,0,364.901412
1789496246,1,-119.176488,50.776606,0.000000,4.748652,27.329822,109.477551,1,0,366.550594
1789496250,1,-119.175470,50.777346,0.000000,4.748652,27.273696,109.245404,1,0,369.021671
1789496255,1,-119.174265,50.778302,0.000000,4.748652,27.238828,136.151615,1,0,373.955437
1789496259,1,-119.173410,50.779124,0.000000,4.748652,27.483626,109.543329,1,0,377.404710
1789496263,1,-119.172554,50.779954,0.000000,4.748652,27.614027,110.326041,1,0,379.887062
1789496267,1,-119.171697,50.780785,0.000000,4.748652,27.690502,110.457790,1,0,381.510021
1789496271,1,-119.170729,50.781562,0.000000,4.748652,27.430435,110.154841,1,0,382.316807
1789496275,1,-119.169530,50.782159,0.000000,4.748652,26.750393,107.534013,1,0,382.564703
1789496280,1,-119.167876,50.782791,0.000000,4.748652,27.253886,136.214431,1,0,384.999757
1789496285,1,-119.166475,50.783645,0.000000,4.748652,27.488241,137.083699,1,0,387.505400
1789496290,1,-119.165038,50.784448,0.000000,4.748652,26.836820,135.100058,1,0,391.557011
1789496294,1,-119.163669,50.784804,0.000000,4.748652,25.924366,104.359317,1,0,394.188286
1789496299,1,-119.161871,50.785161,0.000000,4.748652,27.415681,132.882465,1,0,398.094886
1789496303,1,-119.160380,50.785450,0.000000,4.748652,27.496133,109.961796,1,0,401.304094
1789496307,1,-119.158891,50.785745,0.000000,4.748652,27.468422,110.024231,1,0,404.504497
1789496311,1,-119.157405,50.786039,0.000000,4.748652,27.451388,109.789159,1,0,407.736192
1789496315,1,-119.155920,50.786330,0.000000,4.748652,27.387834,109.622865,1,0,411.159771
1789496319,1,-119.154437,50.786623,0.000000,4.748652,27.372538,109.554169,1,0,415.040482
1789496323,1,-119.152956,50.786925,0.000000,4.748652,27.413559,109.722021,1,0,418.879489
1789496328,1,-119.151141,50.787373,0.000000,4.748652,27.461965,137.368393,1,0,423.712685
1789496332,1,-119.149742,50.787802,0.000000,4.748652,27.383829,109.605166,1,0,427.768399
1789496336,1,-119.148364,50.788261,0.000000,4.748652,27.465877,109.785930,1,0,431.768691
1789496341,1,-119.146633,50.788826,0.000000,4.748652,27.400464,137.315165,1,0,437.491240
1789496345,1,-119.145195,50.789196,0.000000,4.748652,27.397606,109.444347,1,0,441.774369
1789496349,1,-119.143694,50.789446,0.000000,4.748652,27.401759,109.444250,1,0,446.449461
1789496353,1,-119.142146,50.789570,0.000000,4.748652,27.529478,110.033961,1,0,450.908284
1789496357,1,-119.140593,50.789630,0.000000,4.748652,27.232198,109.721680,1,0,455.915466
1789496361,1,-119.139144,50.789910,0.000000,4.748652,25.966194,106.826999,1,0,459.572198
1789496365,1,-119.137883,50.790172,0.000000,4.748652,22.291425,93.581744,1,0,463.101254
1789496371,1,-119.135995,50.790030,0.000000,4.748652,23.398141,134.077043,1,0,467.863618
1789496375,1,-119.134666,50.789904,0.000000,4.748652,23.829371,94.764581,1,0,471.054008
1789496379,1,-119.133324,50.790092,0.000000,4.748652,24.750120,96.922520,1,0,473.323127
1789496384,1,-119.131994,50.790834,0.000000,4.748651,25.666151,124.945833,1,0,475.161803
1789496389,1,-119.131189,50.791903,0.000000,4.748651,26.905193,131.783326,1,0,475.741383
1789496393,1,-119.130560,50.792801,0.000000,4.748651,27.394372,109.309485,1,0,477.212075
1789496397,1,-119.129885,50.793691,0.000000,4.748651,27.507658,109.862807,1,0,477.698344
1789496401,1,-119.128836,50.794399,0.000000,4.748651,26.955099,108.053447,1,0,476.846451
1789496406,1,-119.127089,50.794782,0.000000,4.748652,25.803347,130.347751,1,0,473.801435
1789496410,1,-119.125638,50.794897,0.000000,4.748652,25.904266,103.111489,1,0,471.936305
1789496415,1,-119.123748,50.794769,0.000000,4.748652,26.832537,134.028586,1,0,470.391397
1789496419,1,-119.122497,50.794265,0.000000,4.748652,26.138609,104.524361,1,0,469.245744
1789496424,1,-119.121365,50.793363,0.000000,4.748652,25.527269,128.224232,1,0,468.893893
1789496428,1,-119.120292,50.792703,0.000000,4.748652,26.891957,105.432469,1,0,469.251765
1789496432,1,-119.119000,50.792181,0.000000,4.748652,27.347607,108.038540,1,0,468.336190
1789496436,1,-119.117655,50.791680,0.000000,4.748652,27.516736,110.006053,1,0,467.537824
1789496440,1,-119.116279,50.791210,0.000000,4.748652,27.531783,110.218726,1,0,467.003669
1789496444,1,-119.114844,50.790820,0.000000,4.748652,27.587956,110.096493,1,0,466.070354
