dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1789411404,1,-122.910016,49.245206,0.000000,3.732615,27.570564,137.466748,1,0,26.330440
1789411409,1,-122.908305,49.245715,0.000000,3.727376,27.625871,136.842349,1,0,30.112257
1789411413,1,-122.906885,49.245981,0.000000,3.722135,26.662836,107.544659,1,0,32.946736
1789411417,1,-122.905454,49.246104,0.000000,3.715598,26.215896,105.090881,1,0,33.541216
1789411421,1,-122.904010,49.246081,0.000000,3.707926,26.632521,105.174447,1,0,31.693320
1789411425,1,-122.902536,49.245901,0.000000,3.703748,27.752778,109.178687,1,0,28.262642
1789411430,1,-122.900720,49.245514,0.000000,3.701432,27.802336,139.058364,1,0,24.555568
1789411435,1,-122.898983,49.245064,0.000000,3.702952,27.022249,136.019369,1,0,23.552739
1789411439,1,-122.897647,49.244622,0.000000,3.703101,27.382197,108.993907,1,0,25.087178
1789411444,1,-122.896054,49.243973,0.000000,3.703964,27.428240,136.616244,1,0,29.039212
1789411449,1,-122.894533,49.243243,0.000000,3.701569,27.477133,137.320358,1,0,33.224732
1789411454,1,-122.893072,49.242458,0.000000,3.698080,27.649675,137.618757,1,0,36.846065
1789411459,1,-122.891672,49.241625,0.000000,3.694571,27.564366,137.747064,1,0,36.558887
1789411464,1,-122.890256,49.240784,0.000000,3.691521,27.974962,139.207644,1,0,33.638741
1789411468,1,-122.889143,49.240102,0.000000,3.690577,27.651208,110.999146,1,0,31.227352
1789411473,1,-122.887772,49.239257,0.000000,3.688766,27.378382,137.102938,1,0,27.688135
1789411478,1,-122.886398,49.238418,0.000000,3.687521,27.375542,136.813696,1,0,24.535249
1789411482,1,-122.885299,49.237743,0.000000,3.686182,27.488718,109.728950,1,0,21.803979
1789411486,1,-122.884197,49.237061,0.000000,3.685475,27.652238,110.421639,1,0,19.143043
1789411490,1,-122.883090,49.236378,0.000000,3.684147,27.687204,110.762732,1,0,16.523840
1789411494,1,-122.881952,49.235722,0.000000,3.681735,27.477957,110.409540,1,0,13.609237
1789411499,1,-122.880380,49.235046,0.000000,3.675743,27.310394,136.955393,1,0,10.425196
1789411503,1,-122.879019,49.234636,0.000000,3.673188,27.172180,109.096058,1,0,8.720605
1789411507,1,-122.877620,49.234296,0.000000,3.675293,27.366182,108.668143,1,0,8.720883
1789411511,1,-122.876173,49.234012,0.000000,3.671921,27.512575,110.004456,1,0,8.527232
1789411516,1,-122.874326,49.233748,0.000000,3.670029,27.533273,137.681553,1,0,8.118193
1789411520,1,-122.872839,49.233577,0.000000,3.669924,27.495926,109.953374,1,0,8.024740
1789411524,1,-122.871349,49.233411,0.000000,3.669898,27.469580,110.073946,1,0,8.143178
1789411528,1,-122.869863,49.233242,0.000000,3.681847,27.513001,109.843366,1,0,8.103167
1789411532,1,-122.868374,49.233069,0.000000,3.739258,27.539380,110.135479,1,0,8.080904
1789411537,1,-122.866514,49.232856,0.000000,3.765900,27.492440,137.516989,1,0,8.070384
1789411541,1,-122.865028,49.232687,0.000000,3.773023,27.502803,109.843366,1,0,8.186891
1789411546,1,-122.863168,49.232476,0.000000,3.776129,27.476987,137.478854,1,0,8.483233
1789411551,1,-122.861306,49.232265,0.000000,3.776623,27.550515,137.622381,1,0,8.625159
1789411556,1,-122.859443,49.232054,0.000000,3.776627,27.515626,137.694144,1,0,8.494449
1789411561,1,-122.857583,49.231844,0.000000,3.776098,27.511900,137.459917,1,0,8.416151
1789411565,1,-122.856097,49.231670,0.000000,3.775500,27.544519,109.939886,1,0,8.426555
1789411569,1,-122.854617,49.231479,0.000000,3.774609,27.438677,109.859620,1,0,8.639244
1789411574,1,-122.852752,49.231273,0.000000,3.771963,27.556398,137.744092,1,0,8.302885
1789411579,1,-122.850882,49.231117,0.000000,3.771060,27.434704,137.290258,1,0,8.686351
1789411583,1,-122.849380,49.231007,0.000000,3.770591,27.542113,110.070619,1,0,8.569328
1789411587,1,-122.847881,49.230894,0.000000,3.770918,27.461745,109.891142,1,0,8.394048
1789411591,1,-122.846389,49.230750,0.000000,3.774545,27.523883,109.834210,1,0,8.362715
1789411596,1,-122.844529,49.230541,0.000000,3.770238,27.500475,137.441064,1,0,8.482583
1789411600,1,-122.843051,49.230344,0.000000,3.816198,27.440287,109.847864,1,0,9.383400
1789411604,1,-122.841577,49.230129,0.000000,3.849898,27.459214,109.980234,1,0,9.839034
1789411609,1,-122.839726,49.229899,0.000000,3.865456,27.263699,137.211285,1,0,11.392689
1789411613,1,-122.838262,49.229732,0.000000,3.871317,27.089914,108.226813,1,0,15.836503
1789411617,1,-122.836782,49.229564,0.000000,3.870835,27.488601,109.393971,1,0,18.695446
1789411622,1,-122.834906,49.229351,0.000000,3.867635,27.878335,138.665210,1,0,19.200244
1789411626,1,-122.833393,49.229184,0.000000,3.863784,27.965831,111.744237,1,0,17.068495
1789411631,1,-122.831505,49.228956,0.000000,3.862176,27.949878,139.819184,1,0,11.742816
1789411635,1,-122.830022,49.228744,0.000000,3.863485,27.391811,110.559190,1,0,9.159577
1789411640,1,-122.828225,49.228482,0.000000,3.868006,26.721182,134.090591,1,0,8.643610
1789411645,1,-122.826407,49.228254,0.000000,3.866902,27.051160,134.821981,1,0,10.886238
1789411649,1,-122.824944,49.228069,0.000000,3.866988,27.154047,108.527352,1,0,13.928174
1789411653,1,-122.823499,49.227808,0.000000,3.861946,27.508545,109.177624,1,0,16.345440
1789411658,1,-122.821711,49.227402,0.000000,3.860586,27.568590,137.836609,1,0,18.282124
1789411662,1,-122.820329,49.227022,0.000000,3.859889,27.200855,109.171405,1,0,21.638768
1789411667,1,-122.818722,49.226395,0.000000,3.855767,27.390041,136.244952,1,0,26.700826
1789411671,1,-122.817543,49.225786,0.000000,3.853597,27.468297,109.369372,1,0,30.593554
1789411675,1,-122.816494,49.225080,0.000000,3.850270,27.479544,109.557233,1,0,34.435129
1789411680,1,-122.815438,49.224063,0.000000,3.848324,27.444499,136.780108,1,0,39.174019
1789411684,1,-122.814770,49.223181,0.000000,3.847259,27.456434,109.497553,1,0,42.998074
1789411689,1,-122.814166,49.222017,0.000000,3.845327,27.523231,136.726650,1,0,47.812346
